cost,retail_price,name,profit_margin
21.959999911487103,45.0,Volcom Juniors Whirlpool Dress,23.040000088512897
16.959999948740005,40.0,Nike Golf Mens Tech Essentials 3 Pack Belt Gift Set,23.040000051259995
24.960000067949291,48.0,Smartwool Men's Microweight Boxer Brief,23.039999932050709
18.250180473573209,41.290000915527344,Champion Men's Double Dry Knit Training Pant,23.039820441954134
25.260899558158965,48.299999237060554,Authentic Steel Boned Waist Reducing Candy Brocade Corset,23.039099678901589
15.551770094844995,38.590000152587891,Champion Men's Champion Eco Fleece Crew Sweatshirt,23.038230057742894
25.462499972898517,48.5,100% Silk Camisole Angelina Jolie's Favorite By Mary Green,23.037500027101483
28.964000001549721,52.0,Arianne Women's Annie Bra Camisole,23.035999998450279
14.914350341116638,37.950000762939446,Darn Tough Vermont Women's Merino Wool Stripes Crew Light Socks,23.035650421822808
18.695039905606805,41.729999542236328,Charles River Apparel Classic Rugby Shirt,23.034959636629523
21.95512081439897,44.9900016784668,Ed Garments Women's Straight Leg Zipper Short. 8439,23.034880864067826
21.955120898199382,44.9900016784668,Dockers Men's Big And Tall True Khaki Flat Front Pant,23.034880780267414
16.955760734909923,39.9900016784668,Pull-In Men's Shorty Engage,23.034240943556874
16.955760809397106,39.9900016784668,Alfred Dunner Love At First Sigh 3/4 Sleeve Open Front Blazer,23.034240869069691
16.955760809397106,39.9900016784668,Haggar Men's C18 Slim Fit Flat Front Sport Pant,23.034240869069691
28.958430936455429,51.9900016784668,Haggar Men's Big-Tall No Iron Denim Pleat Front Pant,23.031570742011368
24.849720525099634,47.880001068115234,KUT from the Kloth Women's Back Flap Bootcut Jean,23.0302805430156
16.471499977633357,39.5,AX Paris Polka Dot Dip Hem Jumper,23.028500022366643
21.772799609851841,44.799999237060554,IZOD Men's Shaker Chest Stripe Sweater,23.027199627208713
14.96806070886791,37.9900016784668,Sexy Rhinestone Skull Low Cut Two Piece Halter Bikini Swimsuit,23.021940969598887
36.929200604862721,59.950000762939446,Gold Toe Men's Rayon Fashion 3 Pack,23.020800158076725
31.659720171808004,54.680000305175774,Carhartt Men's Midweight Hooded Zip-Front Sweatshirt,23.02028013336777
26.482500007376075,49.5,Rocawear Men's Weekend Short,23.017499992623925
28.015469264439048,51.029998779296882,Mod-O-Doc Women's French Terry Convertible Pant,23.014529514857834
21.935600367625803,44.950000762939446,New Full 11 Ruffle Form Fit Bridal Petticoat Wedding Gown Slip (CH112S),23.014400395313643
17.936100375661255,40.950000762939446,Cloudveil Men's Inertia Peak Pant,23.013900387278191
21.846820285208821,44.860000610351562,Jules & Jim Women's Maternity Elbow Sleeve Scoopneck Body Dress,23.013180325142741
20.987999998033047,44.0,American Apparel Stretch Corduroy 5-Pocket Short,23.012000001966953
26.792399528688197,49.799999237060554,Carhartt Men's WorkCamo AP Long-Sleeve T-Shirt,23.007599708372357
29.99799988232553,53.0,Levi's Men's 514 Slim Straight Leg Leveler Jean,23.00200011767447
20.978459779680669,43.979999542236328,Patty Women Stunning Strips Crew Neck Long Sleeve Knit Top Jumper,23.001539762555659
26.99999995529652,50.0,Columbia Sportswear Men's Bahama II Short Sleeve Shirt,23.00000004470348
23.0,46.0,DC Juniors Tstar E Ph Fleece Tee,23.0
27.00000004842877,50.0,SONS OF ANARCHY -- SAMCRO -- 2-SIDED AUTHENTIC HOODIE,22.99999995157123
17.000000067055225,40.0,Russell Athletic Men's Big & Tall Fleece Zip-Front Hoodie,22.999999932944775
22.004999918863177,45.0,Ropa Voga Womens Simple Solid Harem Leisure High-waisted Long Pants,22.995000081136823
19.507499951869249,42.5,Fox Men's Essex Short,22.992500048130751
25.007999986410141,48.0,Wacoal Women's Petites Lace Front Contour Pushup Bra #75627,22.992000013589859
15.009999947622418,38.0,Armani Exchange Logo Web Belt,22.990000052377582
32.010000124573708,55.0,Volcom Men's 6 Way Stretch Solid Boardshort,22.989999875426292
22.000110739651468,44.9900016784668,Glamorise Women's No Bounce Full Support Sport Bra,22.989890938815329
16.991499872472136,39.979999542236328,Motherhood Maternity: Sleeveless Belted Maternity Dress,22.988499669764192
27.093280954034327,50.080001831054688,Jones New York Women's Petite Quarter Pocket Pant,22.98672087702036
24.115199223662916,47.099998474121087,Levi's Men's 505 Classic Straight Fit Twill Pant,22.98479925045817
29.016000106930733,52.0,Speedo Men's Team Collection Power Sprint Endurance Jammer Swimsuit,22.983999893069267
29.016000106930733,52.0,Speedo Men's Solar Wave Splice Volley Water Short,22.983999893069267
15.006050716773425,37.9900016784668,Sexy Brazilian Two Piece Low Cut Waist Beach Bikini Swimsuit,22.983950961693374
29.728439545692357,52.709999084472656,Khaki Womens Tactical Pants,22.9815595387803
30.090689816684872,53.069999694824219,Glamorise Women's Magiclift Long Line Bra,22.979309878139347
19.0259999698028,42.0,Womens Cashmere & Merino Crew Neck Sweater,22.9740000301972
19.026000067591667,42.0,Harbor Bay Big & Tall Waist-Relaxer Pleated Twill Shorts,22.973999932408333
26.967599213773013,49.939998626708977,KingSize Big & Tall Side Elastic Cargo Shorts in Twill or Denim,22.972399412935964
16.02899993956089,39.0,Nautica Men's Avery Stripe Robe,22.97100006043911
31.980900568491226,54.950000762939446,Christmas Cheer Family Matching Flannel Pajamas by SleepytimePjs,22.96910019444822
13.781249931547793,36.75,Outdoor Research Men's PL 400 Gloves,22.968750068452209
19.0214707888148,41.9900016784668,Fox Men's Essex Pant,22.968530889651998
26.531999923288826,49.5,Volcom Men's Frickin Plaid Short,22.968000076711174
26.531999923288826,49.5,Nautica Men's Anchor Deck Polo,22.968000076711174
17.039999961853027,40.0,Savane Men's Big & Tall Wrinkle Free Pleated Twill Pant,22.960000038146973
16.490100229555367,39.450000762939446,Billabong Skirtskee Dress Charcoal,22.959900533384079
16.490100229555367,39.450000762939446,Billabong Midway Luv Maxi Skirt - Women's,22.959900533384079
25.992450380320847,48.950000762939446,V-Neck Cardigan Sweater,22.9575503826186
17.035740788620192,39.9900016784668,Ultraclub 8510 UC Mock Turtle Neck,22.954260889846605
23.046000002184883,46.0,DC Junior's Catch Me Short,22.953999997815117
26.619089859757423,49.569999694824219,Rich & Skinny Womens Taxi Hi Rise Short,22.950909835066795
22.049999926239249,45.0,Larry Levine Women's Packable Hooded Satin Raincoat,22.950000073760751
27.049999963492155,50.0,Southpole Men's Relaxed Fit Core Denim,22.950000036507845
27.049999963492155,50.0,Splendid Women's V-Neck Top,22.950000036507845
22.050000010058284,45.0,Felina Women's Amelia Bodysuit,22.949999989941716
27.044590871549996,49.9900016784668,Wrangler Men's Premium Performance Cowboy Cut Jean,22.9454108069168
42.0549999922514,65.0,Quiksilver Waterman Men's Manihi,22.945000007748597
42.0549999922514,65.0,BambooDreamsTM Molly Long Gown,22.945000007748597
30.04533104012728,52.9900016784668,Tommy Hilfiger Men Fashion Big Logo Henley Sweatshirt,22.944670638339517
25.055999994277958,48.0,American Apparel Salt and Pepper Zip Hoodie,22.944000005722042
25.458400738424061,48.400001525878906,Calvin Klein Jeans Women's Flattering Fit Boyfriend Jean,22.941600787454846
13.82175944339275,36.7599983215332,Speedo Women's Cross Back Tankini Swimsuit Top,22.938238878140453
32.065000031143427,55.0,neff Men's Griffin Fashion Hoodie,22.934999968856573
21.94632052498341,44.880001068115234,Haggar Big & Tall Flex Waist No-Iron Flat Front Casual Pant - BLACK,22.933680543131825
14.4776698751691,37.4099998474121,Karen Kane Women's Folded Waistband Long Skirt,22.932329972243004
19.0680001527071,42.0,Sheer Pants - 2 Colors,22.9319998472929
38.380060983928445,61.310001373291016,ALPINESTARS Men's Rival 2 Boardshort,22.929940389362571
24.245379079221635,47.169998168945312,Nautica Men's Button Mockneck Cardigan Stitch Sweater,22.924619089723677
22.02550038388744,44.950000762939446,Hurley Men's One and Only Walkshort,22.924500379052006
25.029900347881391,47.950000762939446,New Medium Full Drawstring Bridal Petticoat Wedding Gown Slip X-Large (103DSXFXL),22.920100415058055
26.581499977502968,49.5,Cosabella Women's Talco Soft Bra,22.918500022497032
29.284200463789706,52.200000762939446,Rip Curl Men's Mirage Tangent Short,22.91580029914974
17.075730685122757,39.9900016784668,Ike Behar Men's Viscose Infused Robe,22.91427099334404
17.075730759609939,39.9900016784668,Louis Raphael Men's Modern Fit Herringbone Solid Flat Front Dress Pant,22.914270918856857
15.086000066250564,38.0,ExOfficio Men's Give-N-Go V Underwear,22.913999933749437
20.076330791531205,42.9900016784668,Glamorise Women's Wonderwire Front Close Stretch Lace Bra #9245,22.913670886935591
16.590000070631504,39.5,A Pea in the Pod: Secret Fit Belly(r) Jersey Knit Slim Leg Maternity Legging,22.909999929368496
35.09000007994473,58.0,Armani Exchange colorblock swim short,22.90999992005527
29.040050445061919,51.950000762939446,The Big Bang Theory Soft Kitty Men Black Hoodie,22.909950317877527
14.041000251375138,36.950000762939446,DeepPocket Leather Money Clip Wallet Top Grain Cowhide with SeeId,22.909000511564308
46.091999843716621,69.0,Scrunch Cloth Pants Set / Jacket - Regular,22.908000156283379
21.484759670855251,44.389999389648438,KingSize Big & Tall Full Elastic Twill or Denim Knockarounds Short with Inside Drawstring,22.905239718793187
25.104000002145767,48.0,Vera Bradley Accordion Wallet,22.895999997854233
27.094580881422456,49.9900016784668,Alternative Ladies' Rib-Sleeve Scoopneck Long-Sleeve T-Shirt with Thumbholes,22.895420797044341
27.094580881422456,49.9900016784668,Tommy Hilfiger Men Full Zip Classic Cardigan Sweater,22.895420797044341
12.436160577144619,35.330001831054688,Joseph Abboud Men's Woven Pant with Henley Sleep Set,22.893841253910068
19.267119868700505,42.1599998474121,Kensie Plain Front Stretch Shorts,22.892879978711598
36.561750537863006,59.450000762939446,Billabong Stringer Hybrid Short - Men's,22.88825022507644
16.642129489618242,39.529998779296882,Dockers Men's Alpha Khaki Corduroy Slim Fit Pant,22.88786928967864
16.102870790814166,38.9900016784668,Men's Classic Flat Front Trouser Pant,22.887130887652631
19.105450805937128,41.9900016784668,Rip Curl Men's Constant Pant,22.884550872529669
36.86575014423579,59.75,So Low Eclon High Impact Legging,22.88424985576421
20.61900013871491,43.5,Lilo Maternity Center Cable V-neck Sweater Burgundy,22.88099986128509
32.119999937713146,55.0,Hurley Men's Combo Short Sleeve Woven Shirt,22.880000062286854
17.120000049471855,40.0,Majestic International Men's Herringbone Stripe Jacquard Boxer,22.879999950528145
17.120000086724758,40.0,Icebreaker Men's Anatomica Boxer,22.879999913275242
42.120000123977661,65.0,Hurley Phantom Con Board Short - Men's,22.879999876022339
27.072900431748849,49.950000762939446,Music Legends by Concord Miles Davis Pullover Hoodie - Gunmetal,22.877100331190597
32.114160917949079,54.9900016784668,English Laundry Men's Kingston Shirt,22.875840760517718
30.075600431771576,52.950000762939446,alo Women's Mesh Inset Capri,22.87440033116787
36.077400560910256,58.950000762939446,RVCA Men's Bars Stretch Trunk,22.87260020202919
14.077950258194656,36.950000762939446,Crazeewear Classic Blue Tide Pants,22.872050504744792
27.618030883888974,50.4900016784668,Carhartt Women's Relaxed Fit Jean/Straight Leg,22.871970794577823
20.119320720181165,42.9900016784668,Ed Garments Men's V-Neck Cross Over Vest. 701,22.870680958285632
16.629500077106059,39.5,Calvin Klein Men's 2 Pack Trunk Brief,22.870499922893941
26.630999939516187,49.5,Quiksilver Men's Ignition Cargo Short,22.869000060483813
26.631000031717122,49.5,Fox Racing Men's Point to the Fence Hoodie Sweatshirt-Black,22.868999968282878
14.01440050480366,36.880001068115234,Duofold Women's Midweight Ankle Length Bottom,22.865600563311574
23.137999936938289,46.0,Bali Women's Smooth It Out Cami With Bali Concealers Underwire,22.862000063061711
17.889250047970563,40.75,Boy Brief,22.860749952029437
22.139999982900921,45.0,Alex Stevens Men's Ribbed Acid Wash Button Cardigan,22.860000017099079
22.140000024810437,45.0,Volcom Juniors Clean Stripe Hooded Pullover,22.859999975189563
14.130180614717004,36.9900016784668,Intimo Men's Solid Corel Fleece Shawl Collar Robe,22.859821063749791
22.135080850610585,44.9900016784668,Levi's Women's Petite 515 Styled Mid Rise Boot Cut Corduroy,22.854920827856212
27.150000026449561,50.0,neff Men's Corporate Fashion Hoodie,22.849999973550439
24.9515995960474,47.799999237060554,Joie Women's Bismark Short,22.848399641013152
16.141860762571323,38.9900016784668,Two Piece Crochet Trim Bikini Hot Summer Beach Sexy Low rise Brazilian Bikini Swim Suit,22.848140915895474
19.15200008824468,42.0,Three Seasons Maternity Women's Dress Pant,22.84799991175532
41.152000188827522,64.0,Lost Uber Plank 4-Way Stretch Boardshort - Sea,22.847999811172478
27.144570891294929,49.9900016784668,Wrangler Men's Cowboy Cut Original Fit Jean,22.845430787171868
27.14457098440856,49.9900016784668,Sanctuary Clothing Women's Tab Nolita Shorts,22.845430694058237
19.147440775392056,41.9900016784668,Cheer Heart Zipper Hoodie,22.842560903074741
19.147440794945176,41.9900016784668,Savane Men's Flat Front No-Iron Twill Pant,22.842560883521621
24.157999932765961,47.0,Carhartt Men's WorkCamo AP Short-Sleeve T-Shirt,22.842000067234039
15.610700254463776,38.450000762939446,Kangol Men's Flexfit Fashionable Sleek Cap,22.83930050847567
31.152230845384743,53.9900016784668,Raw Edge Spandex Pants,22.837770833082054
21.163999944925308,44.0,Ed Hardy Long Sleeve V-Neck Mesh Pullover -Off White,22.836000055074692
21.164000108838081,44.0,Three Seasons Maternity Women's 3/4 Sleeve Solid Surplice,22.835999891161919
17.155710627102252,39.9900016784668,Levi's Women's Tailor Pencil Back Riser Skirt,22.834291051364545
17.155710776076617,39.9900016784668,Savane Men's Flat Front No-Iron Twill Pant,22.83429090239018
26.16599997645244,49.0,Flying Tomato Bell Bottom Palazzo Pants,22.83400002354756
21.159190834218119,43.9900016784668,Glamorise Women's Full-Figure Sports Bra #1006,22.830810844248678
24.339719091023056,47.169998168945312,Nautica Jeans Men's Rugby Stripe Crew Sweater,22.830279077922256
24.339719091023056,47.169998168945312,Nautica Men's Plaid Flat Front Short,22.830279077922256
21.67149998806417,44.5,Oneill Men's Triumph 3 Walkshort,22.82850001193583
20.162310728906242,42.9900016784668,Hey Viv ! 50s Retro Style Sash Dress - Black Satin,22.827690949560555
20.16231080898136,42.9900016784668,Carhartt Men's Rugged Cargo Pant,22.827690869485437
15.732480697054868,38.560001373291016,Alfred Dunner Women's Animal Print,22.827520676236148
19.602660153320208,42.430000305175774,Tri-Mountain Womens 100% polyester fleece fully placket sleeveless hooded jacket.,22.827340151855566
19.757120836285051,42.580001831054688,WallsÂ® Women's Washed Sherpa - Lined Hooded Jacket,22.822880994769637
14.167170553559361,36.9900016784668,Isotoner Women's Button Cashmere Lined Glove,22.822831124907438
32.169151031067969,54.9900016784668,Brixton Men's Civil Hooded Zip Sweatshirt,22.820850647398828
26.680500039830804,49.5,Quiksilver Waterman Men's Belitsky 3 Walkshort,22.819499960169196
16.185000037774444,39.0,NEW MENS POWER TRIP PERFORATED LEATHER COAT JACKET,22.814999962225556
36.136350571335846,58.950000762939446,Thermal Silk Knit V-Neck Long John (Warm Wear) by Mary Green,22.8136501916036
18.588600724601747,41.400001525878906,Elegant Dual Maternity/Nursing Gathered-loop Short Sleeve Top,22.811400801277159
21.139950393825025,43.950000762939446,KR3W Beckley Shorts - Grey,22.810050369114421
22.180070859663488,44.9900016784668,Kenneth Cole Reaction Men's Gabardine Modern Fit Flat Front Dress Pant,22.809930818803309
16.180850770640749,38.9900016784668,Adjustable String Tie Halter Top One Piece Bathing Suit Swimsuit Swimwear S M L,22.809150907826048
19.194000095129013,42.0,Three Seasons Maternity Women's Flair Jean,22.805999904870987
27.199999988079071,50.0,Mens Cashmere & Merino Cable Sweater,22.800000011920929
27.2000000346452,50.0,neff Men's Paradise Hoodie,22.7999999653548
42.152548032958805,64.949996948242188,Hurley Men's Puerto Rico Space Phantom Boardshort,22.797448915283383
26.653550451014937,49.450000762939446,Quiksilver Maldive Walk Shorts - Black,22.796450311924509
27.194560901167392,49.9900016784668,Tommy Hilfiger Men V-neck Striped Logo Sweater Pullover,22.795440777299405
17.195700709822773,39.9900016784668,U.S. Polo Assn. Juniors Polar Fleece Jacket With Sherpa Lining,22.794300968644023
17.195700784309956,39.9900016784668,ililily Slim-fit Varsity Jacket American Baseball Club College School Jacket Double-layer Cotton Snap-close Team Jacket with Stretchy two-tone ribbing trims (jackets-003),22.794300894156841
17.195700784309956,39.9900016784668,RSQ London Mens Skinny Pants,22.794300894156841
21.208000034093857,44.0,Three Seasons Maternity Women's Maternity Solid Fine Twill Capri Short,22.791999965906143
21.208000034093857,44.0,Ed Hardy Womens Gradient Love is A Gamble Hoodie - Purple,22.791999965906143
14.818340287554861,37.610000610351562,La Leche League Elizabeth No Wire Cotton Mesh Bra Model 4112/4112X,22.7916603227967
16.7084999429062,39.5,Michael Kors Woven Sleep Pant (09M0266),22.7915000570938
22.160350366416942,44.950000762939446,Simms Guide Shorts,22.789650396522504
31.212000086903569,54.0,N by Natori Women's Mongolia Scoop Neck Gown,22.787999913096431
26.214999961666763,49.0,XOXO Juniors Harem Soft Pant,22.785000038333237
34.175999535560607,56.959999084472656,Alpinestar Men's Wrex Hoodie Navy Blue,22.78399954891205
31.719000123441216,54.5,Rusty Men's Goombah Too Boardshort,22.780999876558784
27.172800403130051,49.950000762939446,Carhartt Men's Big-Tall Sweater Knit Quarter Zip,22.777200359809395
27.172800449649618,49.950000762939446,Harley-DavidsonÂ® Men's Screamin' Eagle Drivechain Hooded Sweatshirt. Screen Print Front and Back. HARLMS0047,22.777200313289828
27.172800449649618,49.950000762939446,Guinness Pullover Hoodie,22.777200313289828
23.229999952018261,46.0,Jolt Juniors Curve It Fit Jean,22.770000047981739
26.729999955743551,49.5,Bullhead Mens Dillon Skinny Bruised Indigo Jeans,22.770000044256449
32.229999955743551,55.0,DC Men's RD Covert Crew,22.770000044256449
22.229999997653067,45.0,Zoo York Men's Islander Short,22.770000002346933
22.230000039562583,45.0,Hurley Juniors Watercon YC Zip Fleece Hoodie,22.769999960437417
32.230000058189034,55.0,Hurley Men's Void 2 Way Stretch Boardshort,22.769999941810966
22.225060784915986,44.9900016784668,Levi's Juniors Low Bell Jeans,22.764940893550811
22.225060784915986,44.9900016784668,Levi's Women's Slight Curve Slim Fit Jean,22.764940893550811
22.225060784915986,44.9900016784668,Levi's Women's Mid Rise Skinny Cuffed Jean,22.764940893550811
22.22506086871639,44.9900016784668,Rafaella Women's Curvy Fit Pant,22.764940809750406
15.238000091165304,38.0,Champion Men's Cold Weather Compression Mock Neck Tee,22.761999908834696
21.004799213898181,43.7599983215332,BCBGeneration Women's Lace Trim Short,22.755199107635022
17.23569064356893,39.9900016784668,Men's Classic Cotton Robe Bathrobe,22.754311034897867
17.235690718056112,39.9900016784668,LookbookStore Oversized Embellished Spiked Studs Wide Scoop Neck Asymmetric Jumper Sweater Top,22.754310960410685
17.235690792543295,39.9900016784668,Dockers Mens Solid Herringbone Suit Separate Pant,22.754310885923502
17.235690792543295,39.9900016784668,Dockers Men's Suit Separate Pant,22.754310885923502
13.247999891638756,36.0,Nautica Men's Cottagetown Plaid Sleep Pant,22.752000108361244
25.247999958693981,48.0,Rago Shapewear High Waist Pantie Girdle Style 6101,22.752000041306019
25.248000025749207,48.0,Creekwood Big & Tall Elastic-Waist Pleated Twill Shorts,22.751999974250793
25.248000025749207,48.0,Dockers Women's Plus-Size Utility Promo Short,22.751999974250793
26.280079269720321,49.029998779296882,Izod Cotton Fancies Crew Neck Sweater,22.749919509576561
21.251999959349632,44.0,Lee Women's Misses Classic Fit Margot Denim Bermuda,22.748000040650368
21.251999959349632,44.0,Tommy Hilfiger Women's Logo Waistband Pajama Pant,22.748000040650368
16.199039400278629,38.939998626708977,eloquii Pieced Front Pencil Skirt,22.740959226430348
15.160000553876159,37.900001525878906,Brand Q Wedding Vest Set Lime Green Paisley 3pcs Tuxedo Vest + Necktie + Handkerchief,22.740000972002747
21.242339738268257,43.979999542236328,Patty Women Comfy On/One Shoulder Bat Wing Sleeve Sweater Mini Dress,22.737659803968072
17.218450249056517,39.950000762939446,Economy Vest for Men,22.731550513882929
14.774999942164868,37.5,Majestic International Men's Eoe Shorty Pajama Set,22.725000057835132
29.275999955832962,52.0,Flexees Women's Dream Wear Your Own Bra Romper,22.724000044167038
23.276000045239925,46.0,American Apparel Flex Fleece Zip Hoodie,22.723999954760075
19.27800003066659,42.0,Duofold Men's Expedition Weight Two-Layer Thermal Tagless Crew,22.72199996933341
19.27800010889769,42.0,Company 81 Men's Zip Up Stripe Hoodie,22.72199989110231
26.779499963857237,49.5,Lucky Brand Women's Branded Henna Tee,22.720500036142763
41.28000020980835,64.0,Speedo Men's Team Collection Sonic Boom Boardshort,22.71999979019165
22.270050793968885,44.9900016784668,Levi's Men's 510 Super Skinny Jean,22.719950884497912
22.270050877769293,44.9900016784668,Tommy Hilfiger Women V-neck Logo Pima Cotton Sweater Pullover,22.719950800697504
22.270050877769293,44.9900016784668,Kenneth Cole Reaction Mens Smooth Twill Flat Front Pant,22.719950800697504
25.930450804594159,48.650001525878906,Perry Ellis Men's Fair Isle Crew Neck Sweater,22.719550721284747
22.180600876891617,44.900001525878906,Haggar Men Go-To Corduroys - Big Sizes,22.719400648987289
35.233600410328805,57.950000762939446,Anne Klein Women's Plus-Size Drape Neck Top,22.716400352610641
17.275680726289451,39.9900016784668,USHANKA TROOPER Black Pilot AVIATOR Soft Faux Fur Leather Hat Trapper Men and Women,22.714320952177346
34.7875000257045,57.5,Hurley Men's Dexter Woven,22.712499974295497
16.242150296090543,38.950000762939446,Women's Women's Deerskin Leather Driving Gloves(Many colors),22.707850466848903
24.794999950099736,47.5,Nautica Big & Tall Big & Tall Relaxed-Fit Jeans,22.705000049900264
25.295999944210049,48.0,Diesel Men's T-Simpson-R T-Shirt,22.704000055789951
21.295999966561794,44.0,Lee Women's Misses Perfect Fit Belted Kelby Deinm Walkshort,22.704000033438206
25.295999966561794,48.0,Cleo Women's Jude Moulded T-shirt Bra,22.704000033438206
27.299999911338087,50.0,G-Star Men's RCT Machine R T Short Sleeve,22.700000088661913
27.300000004470348,50.0,RVCA Men's Rascal Short,22.699999995529652
27.300000004470348,50.0,Bali Women's Lace And Smooth Body Briefer,22.699999995529652
27.300000027753413,50.0,neff Men's Daily Stripe Fashion Hoodie,22.699999972246587
27.300000027753413,50.0,Electric Limited Slim Fit Pullover Hoodie - Men's,22.699999972246587
22.25025042454153,44.950000762939446,2B Tropical Stripe Tina Maxi Dress,22.699750338397916
25.290730918162016,47.9900016784668,Nautica Men's Quarter-Zip Drop Sweater,22.699270760304781
30.333159236170506,53.029998779296882,Royal Robbins Men's Desert Pucker Short Sleeve Top,22.696839543126377
24.293830911180081,46.9900016784668,Ed Garments Men's Ottoman Weave Bistro Vest. 4392,22.696170767286716
21.805000009946525,44.5,Roxy Juniors Serrano Pull Over Hoodie,22.694999990053475
16.297820613287683,38.9900016784668,Sheer Spaghetti Strap Floral Layer Evening Bridesmaid Party Cocktail Dress S M L,22.692181065179113
17.258400330780447,39.950000762939446,Women's Winter Leather Mittens with Finger Liners,22.691600432159
26.313000023365021,49.0,Metal Mulisha Execute Walkshort - Charcoal,22.686999976634979
15.309970709255635,37.9900016784668,Tommy Hilfiger Women Striped Pima Cotton V-neck Sweater Pullover,22.68003096921116
31.319999903440475,54.0,RVCA Men's That'll Do Oxford Long Sleeve Shirt,22.680000096559525
13.3199999704957,36.0,Mountain Hardwear Men's Dome Perignon,22.6800000295043
17.32000008225441,40.0,SOLOW Women's Fold Over Short,22.67999991774559
35.771400560113044,58.450000762939446,Cuddl Duds Women's Soft Wear Lace Long Sleeve V-Neck,22.678600202826402
23.32199996709824,46.0,Champion Women's Double Dry Seamless Full Support Underwire Sports Bra #6242,22.67800003290176
27.272700327991693,49.950000762939446,Carhartt Men's Big-Tall Bellevue Plaid Long Sleeve Shirt,22.677300434947753
27.2727004442906,49.950000762939446,Smallville Alumni Pullover Hoodie - Red,22.677300318648847
22.315040803021787,44.9900016784668,Tommy Hilfiger Women Cable Knit Sweater Pullover,22.674960875445009
22.315040823971888,44.9900016784668,Woman Within Plus Size Cover-up for swimsuit hooded in terrycloth,22.674960854494909
17.31567073452279,39.9900016784668,Geoffrey Beene Men's Pleated Stretch Waist Dress Pant,22.674330943944007
12.316480524082181,34.9900016784668,Womens Mikarose Cream Pencil Skirt with Belt - Womens Skirt - Womens Sizes XS-2XL (0-20),22.673521154384616
16.826999962329865,39.5,Roxy Juniors Savage Dress,22.673000037670135
29.32800006121397,52.0,Metal Mulisha Men's New Paint Hoodie,22.67199993878603
26.828999971970919,49.5,Calvin Klein Jeans Men's Orbit Blue Straight,22.671000028029081
29.322361007857477,51.9900016784668,Glamorise Women's Adjustable Bounce Control Sports Bra,22.66764067060932
18.322530623228545,40.9900016784668,WHITE SKIRT ELASTIC HIPPY BOHO- FITS (ONE SIZE) - L XL 1X 2X - Q760S LOTUSTRADERS,22.667471055238252
22.305120596924908,44.970001220703125,Quiksilver Women's QSD Gypsy Tour Short Suns w/Gold Stitching Shorts White,22.664880623778217
37.288900556734205,59.950000762939446,Reef Plaid Conflict Board Shorts Rasta,22.661100206205241
21.33999989181757,44.0,Briggs New York Women's Plus-Size Flat Front Pant Average Length,22.66000010818243
32.339999973773963,55.0,Lauren Ralph Lauren Non Iron Bengal Stripe Dress Shirt,22.660000026226037
25.343999952077866,48.0,Lee Jeans Women's Misses Relaxed Fit Straight Leg Jean,22.656000047922134
34.844999928027391,57.5,RIGGS WORKWEAR by Wrangler Men's Big and Tall Logger Shirt,22.655000071972609
25.33872083831832,47.9900016784668,Levi's Women's 512 Plus-Size Skinny Jean,22.651280840148477
27.34999991953373,50.0,Devon & Jones Pink Three-Quarter-Sleeve Stretch Poplin Blouse,22.65000008046627
12.302400201892851,34.950000762939453,JiMarti JMP01 POLARIZED Sunglasses for Golf Fishing Cycling-Unbreakable-... Frame,22.647600561046602
18.603750052861869,41.25,Hurley Men's Winston Trouser Walkshort,22.646249947138131
27.344530837671162,49.9900016784668,UltraClub Men's Long-Sleeve Cypress Denim Pocket. 8960,22.645470840795635
16.805700397611783,39.450000762939446,Volcom Men's Rail Way Long Sleeve Thermal,22.644300365327663
13.355999976396561,36.0,Hanes Silk Reflections Women's Blackout Thigh High,22.644000023603439
20.649330434771329,43.290000915527344,Aviator Men's The Hudson Short,22.640670480756015
17.360000014305115,40.0,Isotoner Women's Smooth Leather 2 Button Thinsulate Gloves,22.639999985694885
32.3106004224062,54.950000762939446,neff Men's Cookie Fashion Hoodie,22.639400340533243
19.361999966204166,42.0,Dickies Mens 15-Inch Relaxed Fit Cargo Short,22.638000033795834
19.361999966204166,42.0,Goddess Women's Rose Banded Underwire Bra,22.638000033795834
21.834770533762423,44.470001220703125,Olga Women's Luxury Lift Minimizer Bra,22.6352306869407
22.364999977871776,45.0,Natori Underneath Sheer Mesh Camisole,22.635000022128224
28.115499976556748,50.75,Calvin Klein Jeans Women's Silver Sparkle Liquid Metal Legging,22.634500023443252
17.355660742756129,39.9900016784668,Tru-Spec 65/35 Polyester Cotton Rip-Stop BDU Pants,22.634340935710668
16.866500042378902,39.5,Impact Fitness - Impact Training T Maternity Workout Top,22.633499957621098
39.370000101625919,62.0,Oneill Men's Superfreak Printed Boardshort,22.629999898374081
16.320050237835197,38.950000762939446,Men's Deerskin Leather Driving Gloves,22.629950525104249
19.590080631835463,42.220001220703125,Jules & Jim Women's Maternity Cargo Shorts,22.629920588867662
27.322650336942075,49.950000762939446,Carhartt Men's Ironwood Denim Work Shirt,22.627350425997371
27.322650453240986,49.950000762939446,DC Men's Star Pullover Hoody,22.627350309698461
26.878499887883663,49.5,Nautica Men's Striped Anchor Deck Knit,22.621500112116337
26.878500072285533,49.5,Oneill Men's Delta Walkshort,22.621499927714467
